City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Tucuman,AR,2022-02-01 17:54:12,-26.8241,-65.2226,87.8,45,0,3.44
383,Norman Wells,CA,2022-02-01 17:54:12,65.282,-126.8329,-16.56,76,75,4.61
384,Corrente,BR,2022-02-01 17:54:13,-3.7367,-43.3394,93.16,37,88,5.53
385,Nenjiang,CN,2022-02-01 17:54:13,49.1833,125.2167,-11.0,99,88,3.09
386,Manokwari,ID,2022-02-01 17:54:13,-0.8667,134.0833,77.32,82,100,6.64
387,Sechura,PE,2022-02-01 17:54:14,-5.5569,-80.8222,83.44,51,19,11.88
388,Tautira,PF,2022-02-01 17:54:14,-17.7333,-149.15,80.62,79,39,20.56
389,Ossora,RU,2022-02-01 17:54:14,59.2353,163.0719,16.61,93,100,9.8
390,Palauig,PH,2022-02-01 17:54:15,15.435,119.9045,76.53,73,6,5.48
391,Isangel,VU,2022-02-01 17:54:15,-19.55,169.2667,77.36,82,100,3.29
392,Masuguru,TZ,2022-02-01 17:54:15,-11.3667,38.4167,77.25,83,91,3.47
393,Nicoya,CR,2022-02-01 17:54:16,10.1483,-85.452,85.55,36,4,4.94
394,Nelson Bay,AU,2022-02-01 17:54:16,-32.7167,152.15,75.99,93,98,8.08
395,Fredericksburg,US,2022-02-01 17:53:39,38.3032,-77.4605,44.19,56,0,1.01
396,Magadan,RU,2022-02-01 17:54:17,59.5667,150.8,-1.28,79,21,11.1
397,Nouakchott,MR,2022-02-01 17:53:53,18.0858,-15.9785,96.73,19,80,14.23
398,Dauphin,CA,2022-02-01 17:54:17,51.1494,-100.0502,1.54,60,0,20.71
399,Whitianga,NZ,2022-02-01 17:54:17,-36.8333,175.7,69.03,89,97,11.92
400,Fritzlar,DE,2022-02-01 17:54:18,51.1333,9.2833,44.29,81,75,10.36
401,Road Town,VG,2022-02-01 17:49:39,18.4167,-64.6167,84.24,65,40,6.91
402,Ulaanbaatar,MN,2022-02-01 17:54:18,47.9077,106.8832,-21.87,69,0,2.24
403,Vallenar,CL,2022-02-01 17:54:19,-28.5708,-70.7581,83.59,27,14,10.38
404,Karla,EE,2022-02-01 17:55:19,59.3723,24.9275,22.71,87,100,3.44
405,Faanui,PF,2022-02-01 17:55:19,-16.4833,-151.75,80.69,75,12,19.24
406,Bandraboua,YT,2022-02-01 17:55:20,-12.7044,45.1223,82.08,77,90,3.94
407,Mehran,IR,2022-02-01 17:54:05,33.1222,46.1646,51.28,68,0,8.39
408,Itoman,JP,2022-02-01 17:55:20,26.1247,127.6694,64.78,82,75,8.05
409,Nyurba,RU,2022-02-01 17:55:20,63.2842,118.3319,-33.9,100,95,2.35
410,Zomin,UZ,2022-02-01 17:55:21,39.9606,68.3958,39.94,44,85,0.78
411,Salinopolis,BR,2022-02-01 17:55:21,-0.6136,-47.3561,83.07,75,84,11.39
412,Mahibadhoo,MV,2022-02-01 17:55:22,3.7833,72.9667,82.98,77,48,15.55
413,Roebourne,AU,2022-02-01 17:55:22,-20.7833,117.1333,85.01,65,100,6.98
414,Narrabri,AU,2022-02-01 17:55:22,-30.3167,149.7833,73.53,95,100,5.41
415,Alekseyevka,RU,2022-02-01 17:55:23,50.6309,38.6903,16.79,98,60,6.76
416,Carmen,MX,2022-02-01 17:55:23,18.6333,-91.8333,73.44,78,0,16.11
417,Camacupa,AO,2022-02-01 17:55:23,-12.0167,17.4833,65.62,78,91,5.37
418,Scarborough,GB,2022-02-01 17:52:34,54.2797,-0.4044,51.53,73,100,1.01
419,Chervishevo,RU,2022-02-01 17:55:24,56.9464,65.4278,17.89,93,58,6.96
420,Abu Dhabi,AE,2022-02-01 17:55:24,24.4667,54.3667,73.42,64,0,5.75
421,Wagar,SD,2022-02-01 17:55:24,16.1525,36.2032,74.23,47,36,16.8
422,San Matias,BO,2022-02-01 17:55:25,-16.3667,-58.4,75.85,92,100,5.26
423,Yuanping,CN,2022-02-01 17:55:25,38.7153,112.7575,24.22,28,0,3.04
424,Bonavista,CA,2022-02-01 17:55:26,48.6499,-53.1147,29.12,54,42,19.69
425,Lasa,IT,2022-02-01 17:55:26,46.6166,10.7002,30.94,94,55,8.19
426,Kampot,KH,2022-02-01 17:55:26,10.6167,104.1833,78.85,74,8,4.97
427,Kloulklubed,PW,2022-02-01 17:55:27,7.0419,134.2556,81.27,78,100,21.81
428,Policoro,IT,2022-02-01 17:55:27,40.2115,16.6726,50.9,58,45,4.0
429,Zhigansk,RU,2022-02-01 17:55:27,66.7697,123.3711,-29.25,99,93,8.7
430,Buala,SB,2022-02-01 17:55:28,-8.145,159.5921,80.2,83,97,5.35
431,Flin Flon,CA,2022-02-01 17:55:28,54.7682,-101.865,-14.96,64,20,12.66
432,Jinchang,CN,2022-02-01 17:55:29,38.4953,102.1739,20.1,34,23,2.98
433,Zaragoza,ES,2022-02-01 17:55:29,41.6561,-0.8773,53.74,55,0,13.0
434,Kamaishi,JP,2022-02-01 17:55:29,39.2667,141.8833,31.5,72,98,5.55
435,Anadyr,RU,2022-02-01 17:55:30,64.75,177.4833,16.3,62,98,15.66
436,Coos Bay,US,2022-02-01 17:55:30,43.3665,-124.2179,40.14,93,75,4.61
437,Manaure,CO,2022-02-01 17:55:30,11.7751,-72.4445,89.71,58,36,12.48
438,Garowe,SO,2022-02-01 17:55:31,8.4054,48.4845,75.72,59,83,17.38
439,Zhanakorgan,KZ,2022-02-01 17:55:31,43.9098,67.2495,28.08,78,1,6.2
440,Luanda,AO,2022-02-01 17:55:31,-8.8368,13.2343,82.4,65,0,9.22
441,Sokna,NO,2022-02-01 17:55:32,60.24,9.9235,25.66,96,100,1.1
442,Dzilam Gonzalez,MX,2022-02-01 17:55:32,21.2833,-88.9333,84.31,43,3,7.0
443,Trairi,BR,2022-02-01 17:51:07,-3.2778,-39.2689,85.23,63,97,14.38
444,Dukat,RU,2022-02-01 17:55:33,62.55,155.55,-10.97,96,100,5.14
445,Maxixe,MZ,2022-02-01 17:55:33,-23.8597,35.3472,77.76,73,6,9.1
446,Melenki,RU,2022-02-01 17:55:34,55.3343,41.6295,26.76,90,98,11.34
447,Luena,AO,2022-02-01 17:55:34,-11.7833,19.9167,68.86,74,80,3.0
448,Bhag,PK,2022-02-01 17:55:34,29.0415,67.8239,68.0,26,0,4.05
449,Marsa Matruh,EG,2022-02-01 17:55:35,31.3525,27.2453,57.4,58,40,8.05
450,Tura,IN,2022-02-01 17:55:35,25.5198,90.2201,53.83,69,13,4.52
451,Dhidhdhoo,MV,2022-02-01 17:55:35,6.8833,73.1,81.73,72,36,9.93
452,Constitucion,CL,2022-02-01 17:56:36,-35.3333,-72.4167,68.52,62,4,8.55
453,Mildura,AU,2022-02-01 17:56:36,-34.2,142.15,58.96,58,1,14.97
454,Maiduguri,NG,2022-02-01 17:56:37,11.8464,13.1603,68.14,26,0,11.86
455,Harper,LR,2022-02-01 17:56:37,4.375,-7.7169,81.9,73,63,9.48
456,Ojinaga,MX,2022-02-01 17:54:01,29.5667,-104.4167,69.57,29,0,4.61
457,Iberia,US,2022-02-01 17:56:38,29.9502,-91.7507,68.04,93,100,15.23
458,Camacha,PT,2022-02-01 17:56:38,33.0833,-16.3333,65.53,77,0,21.85
459,Shwebo,MM,2022-02-01 17:56:38,22.5667,95.7,60.22,51,3,3.31
460,Rio Grande,BR,2022-02-01 17:56:39,-32.035,-52.0986,78.94,50,0,11.95
461,Lalpur,IN,2022-02-01 17:56:39,22.2,69.9667,70.16,69,0,5.82
462,Hammerfest,NO,2022-02-01 17:56:40,70.6634,23.6821,22.73,79,40,3.44
463,Soto,AR,2022-02-01 17:56:40,-32.8107,-61.4026,89.87,26,1,9.01
464,Muroto,JP,2022-02-01 17:56:40,33.2833,134.15,43.09,52,8,15.52
465,Morehead,US,2022-02-01 17:56:41,37.2711,-87.1764,62.15,43,0,3.0
466,Floro,NO,2022-02-01 17:56:41,61.5996,5.0328,35.96,100,75,9.22
467,Melo,UY,2022-02-01 17:56:42,-32.3667,-54.1833,87.75,21,0,6.67
468,Fort Nelson,CA,2022-02-01 17:56:42,58.8053,-122.7002,-17.01,76,75,2.3
469,Pitimbu,BR,2022-02-01 17:56:42,-7.4706,-34.8086,86.59,63,8,10.65
470,Atherton,GB,2022-02-01 17:56:42,53.5237,-2.4935,52.92,81,72,15.01
471,Shenjiamen,CN,2022-02-01 17:56:43,29.9576,122.298,43.54,72,100,12.12
472,Oussouye,SN,2022-02-01 17:56:43,12.485,-16.5469,104.18,21,2,6.73
473,Jose Bonifacio,BR,2022-02-01 17:56:44,-21.0528,-49.6883,72.66,85,100,8.05
474,Talcahuano,CL,2022-02-01 17:56:44,-36.7167,-73.1167,73.08,46,0,10.36
475,Matao,BR,2022-02-01 17:56:44,-21.6033,-48.3658,74.57,83,100,5.86
476,Azare,NG,2022-02-01 17:56:45,11.6765,10.1948,68.43,17,1,9.73
477,Hambantota,LK,2022-02-01 17:56:45,6.1241,81.1185,74.84,76,2,14.85
478,San Cristobal,VE,2022-02-01 17:56:46,7.7669,-72.225,75.38,30,49,8.21
479,Richards Bay,ZA,2022-02-01 17:55:21,-28.783,32.0377,78.04,79,48,13.38
480,Novomykolayivka,UA,2022-02-01 17:56:46,47.9781,35.9102,32.25,96,97,5.1
481,Babu,CN,2022-02-01 17:56:46,24.4167,111.5167,43.09,92,98,5.46
482,Plouzane,FR,2022-02-01 17:56:47,48.3833,-4.6167,48.52,100,100,11.5
483,Dalvik,IS,2022-02-01 17:56:47,65.9702,-18.5286,17.53,70,30,8.08
484,Sudogda,RU,2022-02-01 17:56:48,55.9539,40.8629,28.27,88,100,9.33
485,Labrea,BR,2022-02-01 17:56:48,-7.2586,-64.7981,91.08,50,40,4.38
486,Marawi,PH,2022-02-01 17:56:49,7.9986,124.2928,66.65,94,100,0.54
487,Maarianhamina,AX,2022-02-01 17:56:49,60.0973,19.9348,21.06,86,75,3.44
488,Kurchum,KZ,2022-02-01 17:56:49,48.5722,83.6542,-7.91,90,71,2.98
489,Rawson,AR,2022-02-01 17:56:50,-43.3002,-65.1023,77.67,36,42,4.79
490,Cayenne,GF,2022-02-01 17:56:50,4.9333,-52.3333,77.04,92,75,2.3
491,Dwarka,IN,2022-02-01 17:56:51,22.2394,68.9678,71.92,76,1,6.85
492,Canutama,BR,2022-02-01 17:56:51,-6.5339,-64.3831,88.54,58,81,5.41
493,La Ronge,CA,2022-02-01 17:56:52,55.1001,-105.2842,-12.75,64,0,10.36
494,Salto,UY,2022-02-01 17:55:01,-31.3833,-57.9667,90.88,40,0,1.99
495,High Level,CA,2022-02-01 17:56:52,58.5169,-117.136,-5.69,71,20,10.36
496,Olafsvik,IS,2022-02-01 17:56:52,64.8945,-23.7142,29.08,93,100,16.26
497,Masaka,UG,2022-02-01 17:56:53,-0.3338,31.7341,67.35,73,99,5.48
498,Espinosa,BR,2022-02-01 17:57:53,-14.9261,-42.8192,83.61,60,97,2.89
499,Neckarsulm,DE,2022-02-01 17:57:53,49.1928,9.2261,41.36,92,100,23.58
500,Borogontsy,RU,2022-02-01 17:57:54,62.6683,131.1683,-27.49,100,100,1.88
501,Sahibganj,IN,2022-02-01 17:57:54,25.25,87.65,59.77,60,0,5.19
502,Saint Anthony,US,2022-02-01 17:57:54,45.0205,-93.218,19.94,67,100,8.01
503,Verkhoyansk,RU,2022-02-01 17:57:55,67.5447,133.385,-17.93,98,100,0.81
504,Vostok,RU,2022-02-01 17:57:55,46.4856,135.8833,-4.65,98,100,4.32
505,Gao,ML,2022-02-01 17:57:56,16.6362,1.637,71.76,9,30,10.74
506,Portland,US,2022-02-01 17:56:08,45.5234,-122.6762,40.95,93,100,1.01
507,Galati,RO,2022-02-01 17:55:19,45.45,28.05,36.21,92,100,6.85
508,Lao Cai,VN,2022-02-01 17:57:56,22.4833,103.95,54.46,92,99,1.54
509,Aktas,KZ,2022-02-01 17:57:57,49.7789,72.9608,-4.25,97,61,4.59
510,Belaya Gora,RU,2022-02-01 17:57:57,68.5333,146.4167,-18.96,98,100,4.63
511,Srednekolymsk,RU,2022-02-01 17:56:30,67.45,153.6833,-21.53,98,100,1.77
512,Havelock,US,2022-02-01 17:57:57,34.8791,-76.9013,55.06,54,6,3.0
513,Acajutla,SV,2022-02-01 17:57:58,13.5928,-89.8275,91.8,58,1,8.34
514,Constancia,MX,2022-02-01 17:57:58,24.2231,-107.1869,75.27,30,0,4.54
515,Seymour,US,2022-02-01 17:56:04,38.9592,-85.8903,57.25,49,100,5.01
516,Sept-Iles,CA,2022-02-01 17:57:59,50.2001,-66.3821,5.05,53,20,1.01
517,Moose Factory,CA,2022-02-01 17:57:59,51.2585,-80.6094,28.4,69,40,14.97
518,Waynesville,US,2022-02-01 17:53:39,35.4887,-82.9887,53.2,36,7,1.99
519,Port Macquarie,AU,2022-02-01 17:57:59,-31.4333,152.9167,76.96,88,89,6.96
520,Sumenep,ID,2022-02-01 17:58:00,-7.0167,113.8667,77.92,88,95,6.67
521,North Bend,US,2022-02-01 17:58:00,43.4065,-124.2243,40.06,72,98,6.51
522,Shache,CN,2022-02-01 17:58:01,38.4167,77.2406,27.57,42,0,3.47
523,Cliza,BO,2022-02-01 17:58:01,-17.6,-65.9333,60.69,65,98,1.5
524,Hachinohe,JP,2022-02-01 17:58:01,40.5,141.5,28.81,73,8,8.72
525,Farafangana,MG,2022-02-01 17:58:02,-22.8167,47.8333,75.83,80,2,7.99
526,Ojo Caliente,MX,2022-02-01 17:58:02,22.5708,-102.2519,61.74,8,0,11.97
527,San Ramon,US,2022-02-01 17:56:40,37.7799,-121.978,53.42,42,1,3.0
528,Svetlogorsk,BY,2022-02-01 17:58:02,52.6333,29.7333,23.04,94,98,8.93
529,Antofagasta,CL,2022-02-01 17:58:03,-23.65,-70.4,72.21,63,3,9.71
530,Te Anau,NZ,2022-02-01 17:58:03,-45.4167,167.7167,63.14,98,100,2.68
531,Clarence Town,AU,2022-02-01 17:58:04,-32.5833,151.7833,76.33,94,100,3.89
532,Cedar Mill,US,2022-02-01 17:58:04,45.5248,-122.8109,40.19,91,100,1.01
533,Akalgarh,IN,2022-02-01 17:58:05,29.8167,75.8833,50.67,74,0,5.68
534,Wanaka,NZ,2022-02-01 17:58:05,-44.7,169.15,61.11,98,100,6.08
535,Duluth,US,2022-02-01 17:56:00,46.7833,-92.1066,24.6,66,100,29.93
536,Tank,PK,2022-02-01 17:58:06,32.2217,70.3793,58.51,34,43,2.15
537,Atasu,KZ,2022-02-01 17:58:06,48.6814,71.6433,2.64,90,64,6.04
538,Doka,SD,2022-02-01 17:58:06,13.5167,35.7667,76.98,32,2,8.14
539,Niksic,ME,2022-02-01 17:58:07,42.7731,18.9445,39.07,75,40,15.46
540,Basco,PH,2022-02-01 17:58:07,20.4487,121.9702,73.15,76,100,17.4
541,Madimba,TZ,2022-02-01 17:58:07,-10.4,40.3333,81.72,83,20,9.22
542,Hobyo,SO,2022-02-01 17:58:08,5.3505,48.5268,78.26,84,87,18.45
543,Gizo,SB,2022-02-01 17:58:08,-8.103,156.8419,82.83,78,89,11.63
544,Arivonimamo,MG,2022-02-01 17:58:08,-19.0167,47.1833,66.25,82,55,5.3
545,Hervey Bay,AU,2022-02-01 17:59:09,-25.2986,152.8535,77.11,79,100,12.12
546,Cravo Norte,CO,2022-02-01 17:59:09,6.3017,-70.2041,97.18,23,80,7.72
547,Upington,ZA,2022-02-01 17:59:09,-28.4478,21.2561,71.98,88,75,6.91
548,Cuamba,MZ,2022-02-01 17:59:10,-14.8031,36.5372,70.93,89,37,1.92
549,Kontagora,NG,2022-02-01 17:59:10,10.3999,5.4695,79.79,12,1,5.95
550,Voh,NC,2022-02-01 17:59:11,-20.9667,164.7,75.25,91,52,3.96
551,Wanning,CN,2022-02-01 17:59:11,18.8003,110.3967,66.96,92,85,7.72
552,Winnemucca,US,2022-02-01 17:59:11,40.973,-117.7357,27.1,48,6,3.06
553,Amapa,BR,2022-02-01 17:59:12,1.0,-52.0,80.67,88,91,2.68
554,Arman,RU,2022-02-01 17:59:12,59.7,150.1667,-0.85,81,59,10.96
555,Poya,NC,2022-02-01 17:59:13,-21.35,165.15,75.54,89,42,4.23
556,Norwich,GB,2022-02-01 17:56:58,52.6278,1.2983,53.15,70,20,17.0
557,Anloga,GH,2022-02-01 17:59:14,5.7947,0.8973,86.22,63,45,10.54
558,Coahuayana,MX,2022-02-01 17:59:14,18.7333,-103.6833,85.46,39,0,6.29
559,Ostrovnoy,RU,2022-02-01 17:59:14,68.0531,39.5131,13.66,95,100,3.13
560,Auxerre,FR,2022-02-01 17:59:15,47.8,3.5667,46.63,97,100,14.94
561,Nampula,MZ,2022-02-01 17:59:15,-15.1165,39.2666,82.35,65,20,6.91
562,Konstantinovka,RU,2022-02-01 17:59:16,49.6167,127.9833,-13.68,96,38,4.38
563,Letka,RU,2022-02-01 17:59:16,59.6011,49.4232,28.96,94,100,8.75
564,Haftoni,AZ,2022-02-01 17:59:17,38.7632,48.7622,40.71,100,40,5.75
565,Palana,RU,2022-02-01 17:59:17,59.1167,159.9667,5.92,88,81,6.78
566,Gigmoto,PH,2022-02-01 17:59:17,13.7796,124.39,77.32,87,98,15.12
567,Verkhnyaya Sinyachikha,RU,2022-02-01 17:59:18,57.976,61.6673,22.69,86,100,9.08
568,Adelaide,AU,2022-02-01 17:54:21,-34.9333,138.6,61.21,54,75,1.99
569,Aller,ES,2022-02-01 17:59:18,43.1187,-5.5839,48.7,94,35,1.88
570,Broken Hill,AU,2022-02-01 17:59:19,-31.95,141.4333,60.51,51,100,21.85
571,San Patricio,US,2022-02-01 17:59:19,28.017,-97.5169,70.93,62,85,5.14
572,Hearst,CA,2022-02-01 17:59:20,49.6835,-83.6665,30.45,92,100,14.85
573,Libiaz,PL,2022-02-01 17:59:20,50.104,19.3157,34.61,85,97,12.57
